,발화문,final_label
3381,그래. 정말 고마워.,0
3382,아 그거 너무 좋지. 고마워!,0
3383,나 축하해줘. 기분 좋은 일이 생겼어.,0
3384,선수처럼 잘 뛰진 않고 내 기록보다 훨씬 기록이 단축되었어.,0
3385,결승선을 통과하는 순간 힘들었던게 싹 잊혀지더라고.,0
3386,신나는 음악을 듣는 것도 엄청 좋을 것 같아.,0
3387,여행 계획을 세워서 여행을 다녀오는 것도 의미가 있을 것 같아.,0
3388,노트북이 비싸니까 노트북 보험에 가입하는 것도 괜찮을 거 같아. 생각해볼게.,0
3389,애피타이저 정말 좋아하지.,0
3390,평점도 좋은데 리뷰도 좋으면 정말 금상첨화다.,0
3391,나 드디어 프로젝트 끝냈어!,0
3392,신나는 음악 좋지.,0
3393,친구들한테 당장 약속 할게.,0
3394,알았어. 친구들하고 만나서 여행 계획 세울게.,0
3395,영화까지? 정말 좋은데?,0
3396,유명한 인플루언서가 이벤트를 내걸었더라고.,0
3397,딱 한 명 뽑는데 그게 내가 되었어!,0
3398,당연하지! 완전 비싼 향수야.,0
3399,이번에 마라톤 대회에서 내 기록이 많이 단축되었어!,0
3400,선수처럼 잘 뛰진 않아. 그냥 내 기록이 향상되었다는 뜻이야.,0
3401,같이 운동하던 사람들이랑 뛰었어.,0
3402,드디어 구매한 노트북이 오늘 왔어!,0
3403,그런게 있으면 당장 가입해야지.,0
3404,나 드디어 프로젝트 끝냈어!,0
3405,그래. 그거 너무 좋은 생각인걸?,0
3406,안 그래도 약속 잡으려고 해.,0
3407,그래. 너무 좋다.,0
3408,우와 진짜 신나!,0
3409,진짜 신난다!,0
3410,이제 괜찮아.,0
3411,오케이! 좋았어.,0
3412,노트북으로 영화 볼 거야.,0
3413,나 드디어 프로젝트 끝났어!,0
3414,완전히 끝났어. 속이 아주 시원해. 그 동안 열심히 일을 했거든. 쉬지도 못하고 너무 힘들었어.,0
3415,그래. 음악도 듣고 좀 쉬어야겠어. 그리고 맛있는 것도 해 먹으면서.,0
3416,"친구도 너무 보고 싶다. 한 달 동안 못봤더니 궁금해. 그래, 만나야겠어.",0
3417,음악 좋지. 음악 틀어놓고 좀 신나게 춤도 추고 놀아야 되겠어. 기분 전환하게.,0
3418,헐. 나 이벤트 당첨됐어!,0
3419,한 명 뽑는 거였는데 운이 너무 좋게 내가 당첨이 됐어! 너무 행운이야.,0
3420,그동안 내가 너무 갖고 싶었던 향수야. 비싸서 못 샀는데 이렇게 운이 좋았어.,0
3421,친구한테 자랑했더니 너무 부러워하더라고. 좀 샘도 나는 거 같애.,0
3422,드디어 구매한 노트북이 도착했어! 뜯어 봐야지.,0
3423,200만원짜리 노트북을 샀는데 배송이 늦어져서 걱정하고 있었어. 그런데 오늘 도착해서 너무 기분이 좋아.,0
3424,알았어. 지금 노트북을 뜯어보고 괜찮은지 여기저기 살펴볼게.,0
3425,내가 지금 생각하고 있는 만화가 있는데 노트북으로 만화를 그릴거야. 너무 기대가 돼!,0
3426,밖에 가지고 나가서 작업할 일도 생기니까 너의 말대로 노트북 보험에 대해서 생각을 해볼게.,0
3427,기분을 전환하는덴 음악만한게 없는 것 같아. 음악을 한 번 들어볼게.,0
3428,내 기분을 풀어주기 위해서 이렇게 노력하는 거야? 너무 고마워.,0
3429,난 너무 좋은데?,0
3430,고마워. 정말 마음에 드는데?,0
3431,나 드디어 프로젝트 끝냈어!,0
3432,응. 한 달 만에 완전히 끝냈어.,0
3433,그러면 클럽을 가야해?,0
3434,내일 친구들 만나서 클럽 가기로 했어.,0
3435,알았어. 만나서 여행 계획 세워볼게.,0
3436,나 영화 좋아하는데 정말 잘 됐다!,0
3437,나 이벤트에 당첨되었대!,0
3438,내가 좋아하는 인플루언서가 이벤트를 하더라고.,0
3439,한 명 뽑는데 내가 당첨된 거야!,0
3440,너무너무 마음에 들어. 비싼 향수야.,0
3441,아직 당첨된 거 말 안했어. 선물 오면 하려고.,0
3442,나 축하해줘! 기분 좋은 일이 있었어.,0
3443,마라톤 대회 신청했었는데 생각보다 내 기록이 너무 잘 나왔어.,0
3444,선수처럼 잘 뛰진 않고 내 기록이 향상 된 것 같애.,0
3445,결승선을 통과하는 순간 모든 힘든게 싹 사라져버리더라고.,0
3446,그럼. 같이 운동하는 사람들 있지.,0
3447,헐! 나 이벤트에 당첨 되었어!,0
3448,"내가 너무나 좋아하는 인플루언서가 있는데, 인플루언서가 진행하는 이벤트에 당첨 된 거야!",0
3449,당첨자가 한 명이었는데 내가 당첨된 거야! 정말 운이 좋지?,0
3450,당첨 선물이 내가 너무나 갖고 싶었던 향수라서 너무나 마음에 들어!,0
3451,내가 주변 사람들한테 이벤트에 당첨돼서 비싼 향수를 받았다고 자랑했더니 다들 부러워 해.,0
3452,나 축하해줘. 기분 좋은 일이 있어.,0
3453,내가 10km 마라톤 대회에 출전했는데 이전의 내 기록을 갱신했어. 너무 기분이 좋아.,0
3454,선수는 아니고 내가 달리는 운동을 너무 좋아해서 매년 마라톤 대회에 출전하고 있어. 그래서 내 기록을 갱신하려고 노력하고 있어.,0
3455,뛰는 동안에는 정말 힘들었는데 결승선을 통과하는 순간 정말 기분이 날아갈 것 같았어.,0
3456,함께 달리는 크루가 있어서 내가 지치고 힘들 때마다 큰 힘이 돼. 그래서 이번 기록도 잘 나온 것 같아.,0
3457,드디어 구매한 노트북이 오늘 도착했어!,0
3458,영화 다운 받아서 보고 싶어.,0
3459,평점이랑 리뷰가 좋다고 하니까 너무 기대가 돼. 기대하고 가서 잘 먹고 갔다 올게.,0
3460,너가 추천한 곳이니까 믿고 가서 먹고올게. 고마워.,0
3461,나 드디어 프로젝트가 끝났어!,0
3462,오늘 최종 발표를 마쳤으니까 완전히 끝난 거야. 마음이 너무 홀가분해.,0
3463,신나는 음악을 듣는 것도 좋지! 오늘 기분이 날아갈 것 같아.,0
3464,프로젝트를 하느라고 그 동안 한달 동안 친구들을 못 만났는데 못 만났던 친구들을 만나는 것도 좋을 것 같아.,0
3465,너의 말대로 시간이 되면 여행을 다녀오는 것도 의미가 있을 것 같아.,0
3466,드디어 구매한 노트북이 도착했어! 뜯어 봐야지.,0
3467,200만원짜리 노트북을 구입했는데 배송이 늦어져서 엄청 걱정했어. 오늘 도착해서 너무 기분이 좋아.,0
3468,지금 노트북을 여기저기 살펴봤는데 전원도 잘 켜지고 작동도 잘 돼. 문제 있는 곳이 아무데도 없는 것 같아.,0
3469,노트북을 가지고 원고를 써서 그림책을 완성할 거야.,0
3470,노트북을 비싸게 주고 샀으니까 오래 쓸 수 있도록 노트북 보험에 대해서 좀 생각해 봐야겠어.,0
3471,나 프로젝트 완전히 끝냈어!,0
3472,날 위해서 그렇게 해주는 거야? 너무 고마워. 나는 신나는 노래가 좋더라.,0
3473,알았어. 내일 친구들이랑 만나서 여행 계획 세워볼게.,0
3474,유명한 인플루언서가 하는 이벤트야!,0
3475,한 명 뽑는데 내가 되었어!,0
3476,완전 마음에 들어. 비싼 향수거든.,0
3477,아니. 선물이 오면 같이 자랑할 거야.,0
3478,나 축하해줘! 기분 좋은 일이 있었어.,0
3479,"이번에 마라톤 대회 출전했는데, 내 기록이 상당히 좋아졌더라고?",0
3480,그렇게 잘 달리진 않고. 내 기록을 많이 단축시켰어.,0
3481,맞아. 결승선을 통과하는 동안 내 마음은 날아가는 듯이 힘든게 싹 사라지더라고.,0
3482,당연하지. 직장 동료들이랑 같이 해.,0
3483,헐! 나 이벤트에 당첨 되었어!,0
3484,내가 좋아하는 인플루언서가 진행하는 이벤트가 있었는데 거기에 당첨됐어!,0
3485,당첨자는 한 명 뽑는 건데 내가 당첨됐어! 정말 운이 좋은 거 같아.,0
3486,당첨 선물이 내가 갖고 싶었던 향수라서 너무나 마음에 들어.,0
3487,그럼. 사람들한테 내가 이벤트에 당첨돼서 비싼 향수를 받았다고 자랑했어.,0
3488,나 축하해줘! 기분 좋은 일이 생겼어.,0
3489,내가 10km 마라톤 대회에 출전했는데 이전의 내 기록을 갱신했어!,0
3490,선수는 아니지만 내가 달리는 운동을 너무 좋아해서 매년 열리는 마라톤 대회에 출전하고 있어.,0
3491,달리는 동안에는 너무 지치고 힘들었는데 결승선을 통과하는 순간 기분이 너무 좋았어.,0
3492,함께 달리는 크루가 있어서 내가 지치고 힘들 때 큰 힘이 되어줬어. 그래서 이번 기록도 세울 수 있었던 거 같아.,0
3493,드디어 구매한 노트북이 오늘 도착했어!,0
3494,용돈을 모아서 산 거기 때문에 비싼 거 못샀어.,0
3495,알았어. 사용 설명서 보고 꼼꼼히 살펴볼게.,0
3496,좋은 정보인데? 고마워.,0
3497,애피타이저부터 푸짐하게 주는 집 너무 좋아.,0
3498,너가 추천한 곳이니까 정말 맛있을 거 같아! 고마워. 친구랑 잘 다녀올게.,0
3499,나 드디어 프로젝트가 끝났어!,0
3500,그런게 있으면 지금 바로 가입해야지.,0
3501,"어, 마라톤에서 기록을 갱신했어!",0
3502,헐! 나 이벤트에 당첨 되었어!,0
3503,내가 예전부터 받고 싶었던 향수를 선물로 받아서 엄청 마음에 들어!,0
3504,엄청 비싼 향수를 당첨 선물로 받았다고 했더니 다들 부러워 해.,0
3505,10km 마라톤 대회에 나갔는데 거기서 내 기록을 갱신했어! 예전 기록보다 훨씬 갱신했어.,0
3506,내가 달리는 운동을 너무나 좋아해서 열심히 연습해서 매번 마라톤 대회에 진출해. 그래서 내 기록을 갱신하려고 노력하고 있어.,0
3507,달리는 동안에는 무척 지치고 힘들었는데 결승선을 통과하는 순간 날아갈 것처럼 기뻤어.,0
3508,함께 달리는 크루가 있어서 내가 지치고 힘들 때마다 큰 힘이 돼.,0
3509,나 드디어 프로젝트가 끝났어!,0
3510,나 드디어 프로젝트 끝냈어!,0
3511,안그래도 친구들한테 연락했어.,0
3512,여행도 너무 좋지!,0
3513,노트북이 도착하자마자 이리저리 살펴봤는데 노트북이 작동도 잘하고 이상한 곳이 한 군데도 없었어.,0
3514,헐! 나 이벤트 당첨 됐어!,0
3515,아니. 그 정도는 아니야.,0
3516,응. 좀 힘들었지만 괜찮았어.,0
3517,그런 집이면 대단히 환영이지.,0
3518,나 프로젝트 드디어 끝났어!,0
3519,내일 다 만나기로 약속했어.,0
3520,알려주면 정말 고마울 것 같아. 힘 좀 내 볼게.,0
3521,헐! 나 이벤트에 당첨 되었대!,0
3522,좋아하는 인플루언서가 이벤트를 한다고 하더라고. 그래서 그냥 해봤지.,0
3523,그게 내가 된 거야.,0
3524,엄청 마음에 들어. 완전 비싼 향수거든.,0
3525,이번에 마라톤 대회 출전했잖아. 그런데 생각보다 좋은 기록으로 결승선을 통과했어!,0
3526,아니. 선수들보다는 기록이 많이 쳐지지. 그냥 내 기록보다 좋았다고.,0
3527,당첨자는 한 명 뽑는 거였는데 내가 당첨됐어! 나 운이 정말 좋은 거 같아.,0
3528,내가 예전부터 갖고 싶었던 향수가 당첨 선물이라서 너무 마음에 들어.,0
3529,당연하지! 사람들한테 당첨 선물이 비싼 향수라고 말을 했더니 다들 부러워 해.,0
3530,10km 마라톤 대회에 출전했는데 거기서 예전 내 기록을 갱신했어! 너무 기분이 좋아.,0
3531,나 그 생각은 해보질 못했어. 지금 당장 살래.,0
3532,드디어 구매한 노트북이 오늘 도착했어!,0
3533,할게 너무 많아. 영화도 봐야되고 프로젝트도 해야 돼.,0
3534,일식 요리 괜찮을 거 같아.,0
3535,어 고마워. 좋은 집 부탁해!,0
3536,드디어 프로젝트 끝났어!,0
3537,완전히 마무리 됐어.,0
3538,어. 주말에 친구들이랑 약속했어.,0
3539,나는 쉴래. 여행은 좀 있다가 생각해보고.,0
3540,헐! 나 이벤트 당첨 됐어!,0
3541,내가 자주 보는 인플루언서가 이벤트 했는데 나 거기 당첨됐어.,0
3542,딱 한 명 뽑는 거야. 근데 내가 됐어!,0
3543,어. 내가 진짜 가지고 싶었던 화장품인데 너무 비싸서 못 사고 있었거든. 근데 그게 당첨 됐어.,0
3544,나 축하해줘! 기분 좋은 일 있어.,0
3545,이번에 10km 마라톤 나갔는데 내 기록 깼어.,0
3546,그 정도는 아니고.,0
3547,어. 같이 맨날 달리기 하는 친구들 있어.,0
3548,나 노트북 산 거 왔어. 빨리 뜯어 봐야지!,0
3549,어. 빨리 뜯어서 켜봐야겠어.,0
3550,뭐 문서 작업도 하고 영화도 보고.,0
3551,나 드디어 프로젝트 끝났어!,0
3552,한달동안 얼마나 열심히 했는데. 쉬는 날도 못 쉬고 너무 힘들었어. 이제 정말 끝났어!,0
3553,그래. 친구도 만나고 친구랑 수다도 떨고 재미있게 놀다 와야 되겠어.,0
3554,헐. 나 이벤트 당첨됐어!,0
3555,마라톤 대회에서 내가 이전에 기록을 깨고 갱신했어!,0
3556,정말 너무 기분이 좋더라고. 내가 이 맛을 보려고 열심히 최선을 다한 것 같아.,0
3557,아니. 혼자서 그냥 쉬엄쉬엄 열심히 연습한 거 밖에 없어.,0
3558,이백만원이 넘었어. 내가 조금 무리를 해서 샀거든.,0
3559,할게 너무 많아. 영화도 보고 음악도 듣고 게임도 하고 두루두루 할게 많을 거 같아.,0
3560,애피타이저부터 푸짐하게 주는 집이 있어? 정말 좋을 것 같아!,0
3561,나 드디어 프로젝트가 끝났어!,0
3562,최종 발표를 마쳤으니까 모든게 다 끝났어! 너무 홀가분해.,0
3563,신나는 음악을 듣는 것도 너무 좋을 것 같아.,0
3564,이번 기회에 그동안 못 갔던 여행을 갔다오는 것도 좋을 것 같다.,0
3565,드디어 구매한 노트북이 도착했어! 뜯어 봐야지.,0
3566,지금 뜯어보고 노트북을 확인해봤는데 작동이 너무 잘 되고 이상한 곳이 아무데도 없어. 정말 좋아!,0
3567,노트북으로 포토샵을 깔아서 만화 작업을 할거야. 정말 잘 될 거 같아.,0
3568,평점과 리뷰가 좋다는 건 정말 맛집이라는 거야. 알아봐줘서 고마워.,0
3569,나 드디어 프로젝트 끝났어!,0
3570,당연하지! 한달 간 얼마나 고생했는데.,0
3571,친구들하곤 벌써 약속을 다 잡아놨지.,0
3572,선물이 마음에 드니까 이벤트에 신청했지. 아주 비싼 향수야.,0
3573,아직 안했어. 선물이 도착하면 같이 할라고.,0
3574,알았어. 영화를 주로 찾아서 볼게.,0
3575,내가 마라톤 대회 신청했었잖아. 그런데 내 기록보다 훨씬 잘 나왔어!,0
3576,맞아. 같이 의지해가면서 뛰는 사람들 있었어.,0
3577,이벤트에 당첨자는 한 명 뽑는 거였는데 내가 된 거야! 정말 운이 좋지?,0
3578,주변 사람들한테 이벤트에 당첨돼서 비싼 향수를 선물로 받았다고 이야기 했더니 다들 부러워 해.,0
3579,내가 달리기 운동을 너무 좋아해서 매번 연습하고 마라톤 대회에 출전해. 그래서 내 기록을 새롭게 세우려고 노력하고 있어.,0
3580,알았어. 사용 설명서 보고 꼼꼼히 알아볼게.,0
3581,응. 프로젝트 최종 발표가 끝났어.,0
3582,어. 그거 좋은 생각인데?,0
3583,200만원 짜리야.,0
3584,일주일이나 늦었지만 안전하게 배달 되었어. 꼼꼼하게 살펴볼게.,0
3585,네가 추천한다고 하니까 그곳은 정말 기대가 돼. 가서 맛있게 먹고 올게!,0
3586,너가 추천한 곳이니까 정말 맛있을 것 같아! 정말 고마워. 가서 맛있게 먹고 올게!,0
3587,최종 발표를 마쳤으니까 이제 완전히 끝난거야! 마음이 홀가분해.,0
3588,신나는 음악을 들으면서 춤이라도 추고 싶은게 지금 내 심정이야. 신나는 음악 너무 좋아.,0
